Public ID,Organization,Availability,System Name (click + for details),Processor (click + for details),Accelerator (click + for details),Benchmark,Model MLC,Scenario,Units,Division/Power,# of Accelerators,# of Nodes,Accelerator (click + for details),Availability,Host Processor Core Count,Processor (click + for details),Avg. Result at System Name,Sum of # of  Processors ,Sum of # of  Processors 
5.1-0065,MangoBoost,available,MangoBoost Heterogeneous Cluster (4x8x MI300X-192GB 2x8x MI325X-256GB LLMBoost),AMD EPYC 9534 (on MI300X node) AMD EPYC 9655 (on MI325X node),AMD Instinct MI300X 192GB HBM3 (x32) AMD Instinct MI325X 256GB HBM3e (x16),Inference,llama2-70b-99,Server,Tokens/s,Closed ,8,6,AMD Instinct MI300X 192GB HBM3 (x32) AMD Instinct MI325X 256GB HBM3e (x16),available,0,AMD EPYC 9534 (on MI300X node) AMD EPYC 9655 (on MI325X node),153076.32,2,2
5.1-0065,MangoBoost,available,MangoBoost Heterogeneous Cluster (4x8x MI300X-192GB 2x8x MI325X-256GB LLMBoost),AMD EPYC 9534 (on MI300X node) AMD EPYC 9655 (on MI325X node),AMD Instinct MI300X 192GB HBM3 (x32) AMD Instinct MI325X 256GB HBM3e (x16),Inference,llama2-70b-99.9,Offline,Tokens/s,Closed ,8,6,AMD Instinct MI300X 192GB HBM3 (x32) AMD Instinct MI325X 256GB HBM3e (x16),available,0,AMD EPYC 9534 (on MI300X node) AMD EPYC 9655 (on MI325X node),169197,2,2
5.1-0065,MangoBoost,available,MangoBoost Heterogeneous Cluster (4x8x MI300X-192GB 2x8x MI325X-256GB LLMBoost),AMD EPYC 9534 (on MI300X node) AMD EPYC 9655 (on MI325X node),AMD Instinct MI300X 192GB HBM3 (x32) AMD Instinct MI325X 256GB HBM3e (x16),Inference,llama2-70b-99.9,Server,Tokens/s,Closed ,8,6,AMD Instinct MI300X 192GB HBM3 (x32) AMD Instinct MI325X 256GB HBM3e (x16),available,0,AMD EPYC 9534 (on MI300X node) AMD EPYC 9655 (on MI325X node),153076.32,2,2
5.1-0066,MangoBoost,available,Supermicro AS-8125GS-TNMR2 (8x MI300X-192GB MangoBoost-LLMBoost),AMD EPYC 9534,AMD Instinct MI300X 192GB HBM3,Inference,llama2-70b-99,Offline,Tokens/s,Closed ,8,1,AMD Instinct MI300X 192GB HBM3,available,64,AMD EPYC 9534,27854.4,2,2
5.1-0066,MangoBoost,available,Supermicro AS-8125GS-TNMR2 (8x MI300X-192GB MangoBoost-LLMBoost),AMD EPYC 9534,AMD Instinct MI300X 192GB HBM3,Inference,llama2-70b-99,Server,Tokens/s,Closed ,8,1,AMD Instinct MI300X 192GB HBM3,available,64,AMD EPYC 9534,24860.48,2,2
5.1-0066,MangoBoost,available,Supermicro AS-8125GS-TNMR2 (8x MI300X-192GB MangoBoost-LLMBoost),AMD EPYC 9534,AMD Instinct MI300X 192GB HBM3,Inference,llama2-70b-99.9,Offline,Tokens/s,Closed ,8,1,AMD Instinct MI300X 192GB HBM3,available,64,AMD EPYC 9534,27854.4,2,2
5.1-0066,MangoBoost,available,Supermicro AS-8125GS-TNMR2 (8x MI300X-192GB MangoBoost-LLMBoost),AMD EPYC 9534,AMD Instinct MI300X 192GB HBM3,Inference,llama2-70b-99.9,Server,Tokens/s,Closed ,8,1,AMD Instinct MI300X 192GB HBM3,available,64,AMD EPYC 9534,24860.48,2,2
5.1-0067,MangoBoost,available,MangoBoost (8x MI325X-256GB LLMBoost),AMD EPYC 9655,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99,Offline,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,96,AMD EPYC 9655,34454.4,2,2
5.1-0067,MangoBoost,available,MangoBoost (8x MI325X-256GB LLMBoost),AMD EPYC 9655,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99,Server,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,96,AMD EPYC 9655,31671.85,2,2
5.1-0067,MangoBoost,available,MangoBoost (8x MI325X-256GB LLMBoost),AMD EPYC 9655,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99.9,Offline,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,96,AMD EPYC 9655,34454.4,2,2
5.1-0067,MangoBoost,available,MangoBoost (8x MI325X-256GB LLMBoost),AMD EPYC 9655,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99.9,Server,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,96,AMD EPYC 9655,31671.85,2,2
5.1-0068,MiTAC,available,G8825Z5,AMD EPYC 9755,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99,Offline,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,128,AMD EPYC 9755,33703,2,2
5.1-0068,MiTAC,available,G8825Z5,AMD EPYC 9755,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99,Server,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,128,AMD EPYC 9755,31755.66,2,2
5.1-0068,MiTAC,available,G8825Z5,AMD EPYC 9755,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99,Interactive,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,128,AMD EPYC 9755,18846.1,2,2
5.1-0068,MiTAC,available,G8825Z5,AMD EPYC 9755,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99.9,Offline,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,128,AMD EPYC 9755,33703,2,2
5.1-0068,MiTAC,available,G8825Z5,AMD EPYC 9755,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99.9,Server,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,128,AMD EPYC 9755,31755.66,2,2
5.1-0068,MiTAC,available,G8825Z5,AMD EPYC 9755,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99.9,Interactive,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,128,AMD EPYC 9755,18846.1,2,2
5.1-0068,MiTAC,available,G8825Z5,AMD EPYC 9755,AMD Instinct MI325X 256GB HBM3e,Inference,mixtral-8x7b,Offline,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,128,AMD EPYC 9755,67964.4,2,2
5.1-0068,MiTAC,available,G8825Z5,AMD EPYC 9755,AMD Instinct MI325X 256GB HBM3e,Inference,mixtral-8x7b,Server,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,128,AMD EPYC 9755,57087.1,2,2
5.1-0069,NVIDIA,available,NVIDIA DGX B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,deepseek-r1,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,33379,2,2
5.1-0069,NVIDIA,available,NVIDIA DGX B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,deepseek-r1,Server,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,18592.2,2,2
5.1-0069,NVIDIA,available,NVIDIA DGX B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,101527,2,2
5.1-0069,NVIDIA,available,NVIDIA DGX B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99,Server,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,99123.04,2,2
5.1-0069,NVIDIA,available,NVIDIA DGX B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99,Interactive,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,59545.4,2,2
5.1-0069,NVIDIA,available,NVIDIA DGX B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99.9,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,101527,2,2
5.1-0069,NVIDIA,available,NVIDIA DGX B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99.9,Server,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,99123.04,2,2
5.1-0069,NVIDIA,available,NVIDIA DGX B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99.9,Interactive,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,59545.4,2,2
5.1-0069,NVIDIA,available,NVIDIA DGX B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,llama3.1-8b-datacenter,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,136752,2,2
5.1-0069,NVIDIA,available,NVIDIA DGX B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,llama3.1-8b-datacenter,Server,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,128541,2,2
5.1-0069,NVIDIA,available,NVIDIA DGX B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,llama3.1-8b-datacenter,Interactive,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,102903,2,2
5.1-0069,NVIDIA,available,NVIDIA DGX B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,llama3.1-405b,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,1624.11,2,2
5.1-0069,NVIDIA,available,NVIDIA DGX B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,llama3.1-405b,Server,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,1240.42,2,2
5.1-0069,NVIDIA,available,NVIDIA DGX B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,llama3.1-405b,Interactive,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,751.366,2,2
5.1-0069,NVIDIA,available,NVIDIA DGX B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,rgat,Offline,Samples/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,651230,2,2
5.1-0069,NVIDIA,available,NVIDIA DGX B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,stable-diffusion-xl,Offline,Samples/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,31.7754,2,2
5.1-0069,NVIDIA,available,NVIDIA DGX B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,stable-diffusion-xl,Server,Queries/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,28.4631,2,2
5.1-0069,NVIDIA,available,NVIDIA DGX B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,whisper,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,45333.4,2,2
5.1-0070,NVIDIA,available,(4x GB200-186GB_aarch64 TensorRT),NVIDIA Grace CPU,NVIDIA GB200,Inference,llama2-70b-99,Offline,Tokens/s,Closed ,4,1,NVIDIA GB200,available,144,NVIDIA Grace CPU,51736.9,2,2
5.1-0070,NVIDIA,available,(4x GB200-186GB_aarch64 TensorRT),NVIDIA Grace CPU,NVIDIA GB200,Inference,llama2-70b-99,Server,Tokens/s,Closed ,4,1,NVIDIA GB200,available,144,NVIDIA Grace CPU,49359.61,2,2
5.1-0070,NVIDIA,available,(4x GB200-186GB_aarch64 TensorRT),NVIDIA Grace CPU,NVIDIA GB200,Inference,llama2-70b-99,Interactive,Tokens/s,Closed ,4,1,NVIDIA GB200,available,144,NVIDIA Grace CPU,29745.6,2,2
5.1-0070,NVIDIA,available,(4x GB200-186GB_aarch64 TensorRT),NVIDIA Grace CPU,NVIDIA GB200,Inference,llama2-70b-99.9,Offline,Tokens/s,Closed ,4,1,NVIDIA GB200,available,144,NVIDIA Grace CPU,51736.9,2,2
5.1-0070,NVIDIA,available,(4x GB200-186GB_aarch64 TensorRT),NVIDIA Grace CPU,NVIDIA GB200,Inference,llama2-70b-99.9,Server,Tokens/s,Closed ,4,1,NVIDIA GB200,available,144,NVIDIA Grace CPU,49359.61,2,2
5.1-0070,NVIDIA,available,(4x GB200-186GB_aarch64 TensorRT),NVIDIA Grace CPU,NVIDIA GB200,Inference,llama2-70b-99.9,Interactive,Tokens/s,Closed ,4,1,NVIDIA GB200,available,144,NVIDIA Grace CPU,29745.6,2,2
5.1-0071,NVIDIA,available,(72x GB200-186GB_aarch64 TensorRT),NVIDIA Grace CPU,NVIDIA GB200,Inference,deepseek-r1,Offline,Tokens/s,Closed ,4,18,NVIDIA GB200,available,144,NVIDIA Grace CPU,289712,2,2
5.1-0071,NVIDIA,available,(72x GB200-186GB_aarch64 TensorRT),NVIDIA Grace CPU,NVIDIA GB200,Inference,deepseek-r1,Server,Tokens/s,Closed ,4,18,NVIDIA GB200,available,144,NVIDIA Grace CPU,167578,2,2
5.1-0071,NVIDIA,available,(72x GB200-186GB_aarch64 TensorRT),NVIDIA Grace CPU,NVIDIA GB200,Inference,llama3.1-405b,Offline,Tokens/s,Closed ,4,18,NVIDIA GB200,available,144,NVIDIA Grace CPU,14774.3,2,2
5.1-0071,NVIDIA,available,(72x GB200-186GB_aarch64 TensorRT),NVIDIA Grace CPU,NVIDIA GB200,Inference,llama3.1-405b,Server,Tokens/s,Closed ,4,18,NVIDIA GB200,available,144,NVIDIA Grace CPU,11614.3,2,2
5.1-0071,NVIDIA,available,(72x GB200-186GB_aarch64 TensorRT),NVIDIA Grace CPU,NVIDIA GB200,Inference,llama3.1-405b,Interactive,Tokens/s,Closed ,4,18,NVIDIA GB200,available,144,NVIDIA Grace CPU,9921.02,2,2
5.1-0072,NVIDIA,available,(72x GB300-288GB_aarch64 TensorRT),NVIDIA Grace CPU,NVIDIA GB300,Inference,deepseek-r1,Offline,Tokens/s,Closed ,4,18,NVIDIA GB300,available,144,NVIDIA Grace CPU,420659,2,2
5.1-0072,NVIDIA,available,(72x GB300-288GB_aarch64 TensorRT),NVIDIA Grace CPU,NVIDIA GB300,Inference,deepseek-r1,Server,Tokens/s,Closed ,4,18,NVIDIA GB300,available,144,NVIDIA Grace CPU,209328,2,2
5.1-0072,NVIDIA,available,(72x GB300-288GB_aarch64 TensorRT),NVIDIA Grace CPU,NVIDIA GB300,Inference,llama3.1-405b,Offline,Tokens/s,Closed ,4,18,NVIDIA GB300,available,144,NVIDIA Grace CPU,16104.1,2,2
5.1-0072,NVIDIA,available,(72x GB300-288GB_aarch64 TensorRT),NVIDIA Grace CPU,NVIDIA GB300,Inference,llama3.1-405b,Server,Tokens/s,Closed ,4,18,NVIDIA GB300,available,144,NVIDIA Grace CPU,12248.4,2,2
5.1-0073,Nebius,available,Nebius B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8580,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,60,Intel(R) Xeon(R) Platinum 8580,101246,2,2
5.1-0073,Nebius,available,Nebius B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8580,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99,Server,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,60,Intel(R) Xeon(R) Platinum 8580,101610.58,2,2
5.1-0073,Nebius,available,Nebius B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8580,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99,Interactive,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,60,Intel(R) Xeon(R) Platinum 8580,59622.7,2,2
5.1-0073,Nebius,available,Nebius B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8580,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99.9,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,60,Intel(R) Xeon(R) Platinum 8580,101246,2,2
5.1-0073,Nebius,available,Nebius B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8580,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99.9,Server,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,60,Intel(R) Xeon(R) Platinum 8580,101610.58,2,2
5.1-0073,Nebius,available,Nebius B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8580,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99.9,Interactive,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,60,Intel(R) Xeon(R) Platinum 8580,59622.7,2,2
5.1-0073,Nebius,available,Nebius B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8580,NVIDIA B200-SXM-180GB,Inference,llama3.1-405b,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,60,Intel(R) Xeon(R) Platinum 8580,1659.5,2,2
5.1-0073,Nebius,available,Nebius B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8580,NVIDIA B200-SXM-180GB,Inference,llama3.1-405b,Server,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,60,Intel(R) Xeon(R) Platinum 8580,1279.53,2,2
5.1-0073,Nebius,available,Nebius B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8580,NVIDIA B200-SXM-180GB,Inference,llama3.1-405b,Interactive,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,60,Intel(R) Xeon(R) Platinum 8580,770.668,2,2
5.1-0074,Nebius,available,Nebius GB200 (4x GB200-186GB_aarch64 TensorRT),NVIDIA Grace CPU,NVIDIA GB200,Inference,llama2-70b-99,Offline,Tokens/s,Closed ,4,1,NVIDIA GB200,available,144,NVIDIA Grace CPU,49683.5,2,2
5.1-0074,Nebius,available,Nebius GB200 (4x GB200-186GB_aarch64 TensorRT),NVIDIA Grace CPU,NVIDIA GB200,Inference,llama2-70b-99,Server,Tokens/s,Closed ,4,1,NVIDIA GB200,available,144,NVIDIA Grace CPU,49215.88,2,2
5.1-0074,Nebius,available,Nebius GB200 (4x GB200-186GB_aarch64 TensorRT),NVIDIA Grace CPU,NVIDIA GB200,Inference,llama2-70b-99.9,Offline,Tokens/s,Closed ,4,1,NVIDIA GB200,available,144,NVIDIA Grace CPU,49683.5,2,2
5.1-0074,Nebius,available,Nebius GB200 (4x GB200-186GB_aarch64 TensorRT),NVIDIA Grace CPU,NVIDIA GB200,Inference,llama2-70b-99.9,Server,Tokens/s,Closed ,4,1,NVIDIA GB200,available,144,NVIDIA Grace CPU,49215.88,2,2
5.1-0074,Nebius,available,Nebius GB200 (4x GB200-186GB_aarch64 TensorRT),NVIDIA Grace CPU,NVIDIA GB200,Inference,llama3.1-405b,Offline,Tokens/s,Closed ,4,1,NVIDIA GB200,available,144,NVIDIA Grace CPU,855.82,2,2
5.1-0074,Nebius,available,Nebius GB200 (4x GB200-186GB_aarch64 TensorRT),NVIDIA Grace CPU,NVIDIA GB200,Inference,llama3.1-405b,Server,Tokens/s,Closed ,4,1,NVIDIA GB200,available,144,NVIDIA Grace CPU,596.108,2,2
5.1-0075,Nebius,available,Nebius H200 (8x H200-SXM-141GB TensorRT),Intel(R) Xeon(R) Platinum 8468,NVIDIA H200-SXM-141GB,Inference,llama2-70b-99,Offline,Tokens/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,48,Intel(R) Xeon(R) Platinum 8468,34812.1,2,2
5.1-0075,Nebius,available,Nebius H200 (8x H200-SXM-141GB TensorRT),Intel(R) Xeon(R) Platinum 8468,NVIDIA H200-SXM-141GB,Inference,llama2-70b-99,Server,Tokens/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,48,Intel(R) Xeon(R) Platinum 8468,34029.38,2,2
5.1-0075,Nebius,available,Nebius H200 (8x H200-SXM-141GB TensorRT),Intel(R) Xeon(R) Platinum 8468,NVIDIA H200-SXM-141GB,Inference,llama2-70b-99,Interactive,Tokens/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,48,Intel(R) Xeon(R) Platinum 8468,23079.9,2,2
5.1-0075,Nebius,available,Nebius H200 (8x H200-SXM-141GB TensorRT),Intel(R) Xeon(R) Platinum 8468,NVIDIA H200-SXM-141GB,Inference,llama2-70b-99.9,Offline,Tokens/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,48,Intel(R) Xeon(R) Platinum 8468,34812.1,2,2
5.1-0075,Nebius,available,Nebius H200 (8x H200-SXM-141GB TensorRT),Intel(R) Xeon(R) Platinum 8468,NVIDIA H200-SXM-141GB,Inference,llama2-70b-99.9,Server,Tokens/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,48,Intel(R) Xeon(R) Platinum 8468,34029.38,2,2
5.1-0075,Nebius,available,Nebius H200 (8x H200-SXM-141GB TensorRT),Intel(R) Xeon(R) Platinum 8468,NVIDIA H200-SXM-141GB,Inference,llama2-70b-99.9,Interactive,Tokens/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,48,Intel(R) Xeon(R) Platinum 8468,23079.9,2,2
5.1-0075,Nebius,available,Nebius H200 (8x H200-SXM-141GB TensorRT),Intel(R) Xeon(R) Platinum 8468,NVIDIA H200-SXM-141GB,Inference,llama3.1-405b,Offline,Tokens/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,48,Intel(R) Xeon(R) Platinum 8468,552.749,2,2
5.1-0075,Nebius,available,Nebius H200 (8x H200-SXM-141GB TensorRT),Intel(R) Xeon(R) Platinum 8468,NVIDIA H200-SXM-141GB,Inference,llama3.1-405b,Server,Tokens/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,48,Intel(R) Xeon(R) Platinum 8468,295.36,2,2
5.1-0075,Nebius,available,Nebius H200 (8x H200-SXM-141GB TensorRT),Intel(R) Xeon(R) Platinum 8468,NVIDIA H200-SXM-141GB,Inference,llama3.1-405b,Interactive,Tokens/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,48,Intel(R) Xeon(R) Platinum 8468,202.776,2,2
5.1-0076,Oracle,available,BM.GPU.B200.8,Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,llama3.1-8b-datacenter,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,145789,2,2
5.1-0076,Oracle,available,BM.GPU.B200.8,Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,llama3.1-8b-datacenter,Server,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,128649,2,2
5.1-0076,Oracle,available,BM.GPU.B200.8,Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,llama3.1-405b,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,1615.85,2,2
5.1-0076,Oracle,available,BM.GPU.B200.8,Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,llama3.1-405b,Server,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,1243.67,2,2
5.1-0076,Oracle,available,BM.GPU.B200.8,Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,rgat,Offline,Samples/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,614344,2,2
5.1-0076,Oracle,available,BM.GPU.B200.8,Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,whisper,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,43164.3,2,2
5.1-0077,Oracle,available,BM.GPU.GB200.4,NVIDIA Grace CPU,NVIDIA GB200,Inference,whisper,Offline,Tokens/s,Closed ,4,1,NVIDIA GB200,available,144,NVIDIA Grace CPU,22272.6,2,2
5.1-0078,Quanta_Cloud_Technology,available,1-node-2S-GNR_86C,INTEL(R) XEON(R) 6787P,N/A,Inference,dlrm-v2-99.9,Offline,Samples/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,12560.1,2,2
5.1-0078,Quanta_Cloud_Technology,available,1-node-2S-GNR_86C,INTEL(R) XEON(R) 6787P,N/A,Inference,dlrm-v2-99.9,Server,Queries/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,11801.5,2,2
5.1-0078,Quanta_Cloud_Technology,available,1-node-2S-GNR_86C,INTEL(R) XEON(R) 6787P,N/A,Inference,retinanet,Offline,Samples/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,458.848,2,2
5.1-0078,Quanta_Cloud_Technology,available,1-node-2S-GNR_86C,INTEL(R) XEON(R) 6787P,N/A,Inference,retinanet,Server,Queries/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,365.409,2,2
5.1-0078,Quanta_Cloud_Technology,available,1-node-2S-GNR_86C,INTEL(R) XEON(R) 6787P,N/A,Inference,rgat,Offline,Samples/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,12927.4,2,2
5.1-0078,Quanta_Cloud_Technology,available,1-node-2S-GNR_86C,INTEL(R) XEON(R) 6787P,N/A,Inference,whisper,Offline,Tokens/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,1414.52,2,2
5.1-0079,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H200-SXM-141GB TensorRT),Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,Inference,dlrm-v2-99,Offline,Samples/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,647861,2,2
