,Unnamed: 0,authorid,preferred_name,institution,position,department,start,end,city,country,institution_map
234,238,~Balaji_Venkatachalam1,True,Google,Researcher,,2016.0,2024.0,,US,Google
235,239,~Junfeng_Guo2,True,"University of Maryland Institute for Advanced Computer Studies, University of Maryland, College Park",Postdoc,,2023.0,2025.0,College Park,US,"University of Maryland, College Park"
236,240,~Jian_Ma9,True,Ant Group,Researcher,,2016.0,,,,Ant Group
237,242,~Tanuja_Ganu1,True,Microsoft,Researcher,,2019.0,,Bengaluru,IN,Microsoft
238,243,~Neil_Thompson1,True,Massachusetts Institute of Technology,Principal Researcher,,2013.0,,,,Massachusetts Institute of Technology
239,244,~Sebastian_Pineda_Arango1,True,Universität Freiburg,PhD student,,2021.0,,,,University of Freiburg
240,245,~Hancheng_Ye1,True,"Duke University, Duke University",PhD student,,2024.0,,,US,Duke University
241,246,~Hancheng_Ye1,True,Massachusetts Institute of Technology,Intern,,2023.0,2024.0,,US,Massachusetts Institute of Technology
242,247,~Hancheng_Ye1,True,Shanghai Artificial Intelligence Laboratory,Intern,,2023.0,2024.0,,CN,Shanghai Artificial Intelligence Laboratory
243,249,~Selim_Furkan_Tekin1,True,"College of Computing, Georgia Institute of Technology",PhD student,,2022.0,2027.0,Atlanta,US,Georgia Institute of Technology
244,250,~Zizhao_Chen1,True,"Department of Computer Science, Cornell University",PhD student,,2024.0,,New York,US,Cornell University
245,251,~Samuel_Müller1,True,"University of Freiburg, Universität Freiburg",PhD student,,2020.0,,,DE,University of Freiburg
246,252,~Junwei_Liang1,False,Hong Kong University of Science and Technology,Assistant Professor,,2022.0,,,CN,Hong Kong University of Science and Technology(Guangzhou)
247,253,~Shohei_Kato1,True,"Nagoya Institute of Technology, Tokyo Institute of Technology",Full Professor,,2015.0,,Nagoya,JP,Tokyo Institute of Technology
248,254,~Zhiyuan_Zhao1,True,Georgia Institute of Technology,PhD student,,2022.0,2027.0,Atlanta,US,Georgia Institute of Technology
249,255,~Michelangelo_Diligenti2,False,Department of Information Engineering and Mathematical Sciences,Researcher,,2007.0,,,,Department of Information Engineering and Mathematical Sciences
250,256,~Michelangelo_Diligenti2,False,Google Inc.,Researcher,,2003.0,,,,Google
251,257,~Ying_Shen4,True,University of Illinois at Urbana-Champaign,PhD student,,2024.0,,,US,"Department of Computer Science, University of Illinois at Urbana Champaign"
252,258,~Ying_Shen4,True,Apple,Intern,,2025.0,2025.0,,US,Apple
253,259,~Ying_Shen4,True,Virginia Polytechnic Institute and State University,PhD student,,2021.0,2024.0,,US,Virginia Tech
254,260,~Jiaolong_Yang3,True,Microsoft,Researcher,,2016.0,,Beijing,CN,Microsoft
255,261,~Jialing_Cai1,True,State University of New York at Buffalo,PhD student,,2024.0,,,US,"State University of New York, Buffalo"
256,262,~Danying_Mo1,True,Sun Yat-Sen University,MS student,,2023.0,,Guangzhou,CN,Sun Yat-sen University
257,263,~Ananth_Grama1,True,Purdue University,Full Professor,,2006.0,,W. Lafayette,US,Purdue University
258,264,~Yi_Ma5,True,Shanxi University,Associate Professor,,2024.0,,,CN,Shanxi University
259,265,~Yi_Ma5,True,Tianjin University,PhD student,,2020.0,2024.0,Taiyuan,CN,Tianjin University of Technology
260,266,~Xueqi_Cheng1,True,"Institute of Computing Technology, Chinese Academy",Full Professor,,2004.0,,beijing,CN,Institute of Computing Technology
261,267,~Fernando_Real-Rojas1,True,Universidad Rey Juan Carlos,Undergrad student,,2018.0,,Fuenlabrada,,Universidad Rey Juan Carlos
262,268,~Jiafei_Wu1,True,Zhejiang Lab,Principal Researcher,,2023.0,,Hangzhou,CN,Zhejiang Lab
263,269,~Zhendong_Wang1,True,Microsoft,Researcher,,2024.0,,Bellevue,US,Microsoft
264,270,~Zhendong_Wang1,True,University of Texas at Austin,PhD student,,2020.0,2024.0,Austin,US,The University of Texas at Austin
265,271,~Henry_Reeve1,True,Nanjing university,Associate Professor,,2025.0,,Nanjing,CN,Nanjing University
266,272,~Henry_Reeve1,True,University of Bristol,Lecturer,,2020.0,2025.0,,GB,University of Bristol
267,273,~Jiayi_Tian1,True,Alibaba Group,Researcher,,2022.0,2025.0,Beijing,CN,Alibaba Group
268,274,~Xing_Xi1,True,South China University of Technology,PhD student,,2023.0,2027.0,Guangzhou,CN,South China University of Technology
269,275,~xizhewang1,True,Beijing University of Aeronautics and Astronautics,MS student,,2022.0,2025.0,beijing,CN,Beihang University
270,276,~Yuxin_Xiao2,True,Zhejiang University,PhD student,,2023.0,2028.0,Hangzhou,CN,Zhejiang University
271,277,~Charlie_Tan1,False,University of Oxford,PhD student,,2023.0,,,GB,University of Oxford
272,278,~Charlie_Tan1,False,InstaDeep,Intern,,2024.0,2024.0,,GB,InstaDeep
273,279,~Shiyue_Zhang3,True,Peking University,PhD student,,2024.0,2029.0,Beijing,CN,Peking University
274,280,~Shiyue_Zhang3,True,Peking University,Undergrad student,,2020.0,2024.0,Beijing,CN,Peking University
275,281,~Necdet_Aybat1,,Pennsylvania State University,Associate Professor,,2011.0,,,,Pennsylvania State University
276,282,~Wenchao_Xu1,True,Hong Kong University of Science and Technology,Assistant Professor,,2025.0,,Hong Kong,HK,Hong Kong University of Science and Technology(Guangzhou)
277,283,~Wenchao_Xu1,True,The Hong Kong Polytechnic University,Researcher,,2020.0,2025.0,Hong Kong,HK,Hong Kong Polytechnic University
278,284,~Lenart_Treven1,True,Swiss Federal Institute of Technology,PhD student,,2020.0,2025.0,,,ETH Zurich
279,285,~Qinghua_Tao1,True,Beijing Institute of Technology,Principal Researcher,,2025.0,,,CN,Beijing Institute of Technology
280,286,~Qinghua_Tao1,True,"(ESAT) Department of Electrical Engineering, KU Leuven, Belgium, KU Leuven",Postdoc,,2020.0,2025.0,,BE,KU Leuven
281,287,~Haoyue_Wang3,True,Massachusetts Institute of Technology,PhD student,,2019.0,2024.0,,,Massachusetts Institute of Technology
282,288,~Bin_Ren2,True,University of Pisa,PhD student,,2021.0,,Pisa,IT,University of Pisa
283,289,~Bin_Ren2,True,University of Trento,PhD student,,2021.0,,,IT,University of Trento
284,290,~Bin_Ren2,True,ETH Zurich,Intern,,2023.0,2024.0,Zurich,CH,ETH Zurich
285,291,~Xiaoman_Peng1,True,Zhejiang Gongshang University,Undergrad student,,2021.0,2024.0,,,Zhejiang Gongshang University
286,293,~Jiewen_Chan1,True,National Yang Ming Chiao Tung University,MS student,,2023.0,,,TW,National Yang Ming Chiao Tung University
287,294,~Debarghya_Mukherjee1,True,"Boston University, Boston University",Assistant Professor,,2023.0,,Boston,US,Boston University
288,296,~Daniel_Kusuma1,True,Rheinisch Westfälische Technische Hochschule Aachen,MS student,,2023.0,2025.0,Aachen,DE,RWTH Aachen University
289,297,~Xinyi_HU2,False,The Chinese University of Hong Kong,Postdoc,,2024.0,,Hong Kong,HK,Chinese University of Hong Kong
290,298,~Xinyi_HU2,False,Department of Computer Science and Engineering,PhD student,,2019.0,2024.0,Shatin,HK,Department of Computer Science
291,299,~Nicolas_Padoy1,True,University of Strasbourg,Full Professor,,2019.0,,Strasbourg,FR,Université de Strasbourg
292,300,~Michael_A_Osborne1,False,University of Oxford,Full Professor,,2012.0,,Oxford,GB,University of Oxford
293,301,~Emanuele_Vivoli1,True,Universidad Autónoma de Barcelona ,PhD student,,2023.0,2026.0,Barcelona ,ES,Universidad Autónoma de Barcelona 
294,302,~Emanuele_Vivoli1,True,University of Florence,PhD student,,2022.0,2026.0,Florence,IT,University of Florence
295,303,~Matthew_Walter1,False,Toyota Technological Institute at Chicago,Associate Professor,,2022.0,,Chicago,US,Toyota Technological Institute at Chicago
296,304,~Aleksandr_Nogikh1,True,Google,Researcher,,2021.0,,,,Google
297,305,~Xiaojuan_Tang1,True,Peking University,MS student,,2022.0,2026.0,Beijing,CN,Peking University
298,306,~Ajay_Muthukkumar1,True,University of North Carolina at Chapel Hill,MS student,,2023.0,2027.0,,,University of North Carolina at Chapel Hill
299,307,~Minhyuk_Sung1,True,Korea Advanced Institute of Science & Technology,Associate Professor,,2025.0,,,KR,Korea Advanced Institute of Science and Technology
300,308,~Minhyuk_Sung1,True,Korea Advanced Institute of Science and Technology,Assistant Professor,,2021.0,2024.0,,KR,Korea Advanced Institute of Science and Technology
301,309,~Qipeng_Guo1,False,Shanghai AI Laboratory,Researcher,,2023.0,,,CN,Shanghai Artificial Intelligence Laboratory
302,310,~Alex_James_Chan1,True,Convergence Labs Ltd.,Member of Technical Staff,,2024.0,,London,GB,Convergence Labs Ltd.
303,311,~Alex_James_Chan1,True,University of Cambridge,PhD student,,2020.0,,,GB,University of Cambridge
304,312,~Alex_James_Chan1,True,Spotify,Researcher,,2024.0,2024.0,,GB,Spotify
305,313,~Zhenghao_Gan1,True,Shanghai Jiaotong University,Undergrad student,,2020.0,2024.0,China,,Shanghai Jiao Tong University
306,314,~Sayantan_Choudhury1,True,Johns Hopkins University,PhD student,,2020.0,2025.0,Baltimore,US,Johns Hopkins University
307,315,~Hyemi_Jang1,True,Samsung,Researcher,,2025.0,,,KR,Samsung Research UK
308,316,~Hyemi_Jang1,True,Seoul National University,PhD student,,2017.0,2024.0,,KR,Seoul National University
309,317,~Qinliang_Lin2,False,Shenzhen University,MS student,,2021.0,2024.0,,,Shenzhen University
310,318,~Sai_Bi1,True,Adobe Systems,Researcher,,2021.0,,,US,Adobe Systems
311,319,~Futoshi_Futami1,False,Osaka University,Lecturer,,2022.0,,,JP,Osaka University
312,320,~Zexian_Li1,True,Alibaba Group,Researcher,,2023.0,,,CN,Alibaba Group
313,321,~Liang_Dandan1,True,Shanghai University,Undergrad student,,2020.0,2024.0,,,Shanghai University
314,322,~Yuzhong_Chen2,True,VISA,Researcher,,2021.0,,foster city,US,VISA
315,323,~Eszter_Szekely1,True,UKAEA,Researcher,,2024.0,,Culham,GB,UKAEA
316,324,~Eszter_Szekely1,True,International Higher School for Advanced Studies Trieste,Postdoc,,2021.0,2024.0,,,International Higher School for Advanced Studies Trieste
317,325,~James_Zou1,False,Stanford University,Associate Professor,,2016.0,2025.0,Palo Alto,US,Stanford University
318,326,~Ziqi_Gao1,True,Hong Kong University of Science and Technology,PhD student,,2022.0,2027.0,Hong Kong,CN,Hong Kong University of Science and Technology(Guangzhou)
319,327,~Jiaqi_Zeng1,False,NVIDIA,Researcher,,2023.0,,,US,NVIDIA
320,328,~Apratim_Bhattacharyya1,True,"Qualcomm Technologies, Inc.",Researcher,,2022.0,,San Diego ,US,Qualcomm AI Research
321,329,~Chenjie_Cao1,True,Tencent,Researcher,,2025.0,,Shanghai,CN,Tencent
322,330,~Chenjie_Cao1,True,Fudan University,Postdoc,,2024.0,,,CN,Fudan University
323,331,~Chenjie_Cao1,True,Alibaba Group,Researcher,,2024.0,2025.0,Hangzhou,CN,Alibaba Group
324,332,~Chenjie_Cao1,True,Fudan University,PhD student,,2020.0,2024.0,Shanghai,CN,Fudan University
325,333,~Carl_Henrik_Ek1,False,University of Cambridge,Associate Professor,,2020.0,,,,University of Cambridge
326,334,~Krzysztof_Marcin_Choromanski1,True,Google Brain Robotics & Columbia University,research scientist & adjunct assistant professor,,2016.0,,New York,US,Google
327,335,~Sue_Hyun_Park1,True,KRAFTON Inc.,Researcher,,2025.0,,Seoul,KR,KRAFTON
328,336,~Sue_Hyun_Park1,True,Korea Advanced Institute of Science & Technology,MS student,,2023.0,,Seoul,KP,Korea Advanced Institute of Science and Technology
329,337,~Haizhong_Zheng1,True,"CMU, Carnegie Mellon University",Postdoc,,2025.0,,Pittsburgh,US,Carnegie Mellon University
330,338,~Haizhong_Zheng1,True,University of Michigan,PhD student,,2018.0,2024.0,Ann Arbor,US,University of Michigan - Ann Arbor
331,339,~George_Ma1,True,"University of California, Berkeley",PhD student,,2024.0,,Berkeley,US,"University of California, Berkeley"
332,340,~George_Ma1,True,Peking University,Undergrad student,,2020.0,2024.0,Beijing,CN,Peking University
333,341,~Hu_Xu3,True,Zhejiang University,MS student,,2022.0,,,,Zhejiang University
334,342,~Huaiyuan_Ying1,True,Tsinghua University,PhD student,,2022.0,2027.0,Beijing,CN,"Tsinghua University, Beijing"
335,343,~Haiyang_Zheng1,True,University of Trento,PhD student,,2024.0,2027.0,Trento,IT,University of Trento
336,344,~Christoph_Knochenhauer1,True,Technische Universität München,Assistant Professor,,2023.0,,,,Technical University of Munich
337,345,~Danil_Akhtiamov1,True,"Deparment of Computing + Mathematical Sciences, California Institute of Technology",PhD student,,2021.0,2027.0,,,California Institute of Technology
338,346,~Ismail_Ilkan_Ceylan2,False,University of Oxford,Assistant Professor,,2020.0,,,,University of Oxford
339,347,~Runpeng_Yu2,False,National University of Singapore,PhD student,,2022.0,,Singapore,SG,National University of Singapore
340,348,~Antonio_Montanaro1,True,Politecnico di Torino,PhD student,,2020.0,2024.0,,,Politecnico di Milano
341,349,~Chenxi_Zhao3,True,Nankai University,MS student,,2023.0,2026.0,China,CN,Nankai University
342,350,~Bastian_Wandt2,True,Linköping University,Assistant Professor,,2022.0,2025.0,Linköping,SE,Linköping University
343,351,~David_Simchi-Levi2,True,Massachusetts Institute of Technology,Full Professor,,2000.0,,,,Massachusetts Institute of Technology
344,352,~Victor_Gutierrez_Basulto1,False,Cardiff University,Associate Professor,,2018.0,,Cardiff,GB,Cardiff University
345,353,~mengxi_Chen1,False,Shanghai Jiaotong University,PhD student,,2020.0,2025.0,Shanghai,CN,Shanghai Jiao Tong University
346,354,~Yanchao_Tan1,True,Fuzhou University,Associate Professor,,2025.0,,Fuzhou,CN,Fuzhou University
347,355,~Yanchao_Tan1,True,Fuzhou University,Lecturer,,2022.0,2025.0,Fuzhou,CN,Fuzhou University
348,356,~Anurag_Ajay1,False,Massachusetts Institute of Technology,PhD student,,2019.0,,,,Massachusetts Institute of Technology
349,357,~Zhengtao_Yu2,True,Kunming University of Science and Technology,Full Professor,,2009.0,,Kunming,CN,Kunming University of Science and Technology
350,358,~Menglin_Yang3,True,HKUST(GZ) ,Assistant Professor,,2025.0,,Guangzhou,CN,Hong Kong University of Science and Technology(Guangzhou)
351,359,~Menglin_Yang3,True,Yale University,Postdoc,,2023.0,2024.0,New Haven,US,Yale University
352,360,~Xinyang_Liu5,True,Zhejiang University,MS student,,2021.0,2024.0,,,Zhejiang University
353,362,~Peter_Wonka1,False,Snap Inc.,Researcher,,2024.0,,Thuwal,SA,Snap Inc.
354,363,~Peter_Wonka1,False,KAUST,Full Professor,,2015.0,,Thuwal,SA,King Abdullah University of Science and Technology
355,364,~Andreas_Auer2,True,Johannes Kepler Universität Linz,PhD student,,2022.0,,,AT,", Johannes Kepler Universität Linz"
356,365,~Andreas_Auer2,True,NXAI,Intern,,2025.0,2025.0,,AT,xAI
357,366,~Andreas_Auer2,True,Amazon,Intern,,2024.0,2024.0,Berlin,DE,Amazon
358,367,~Chitta_Baral1,True,Arizona State University,Full Professor,,2002.0,,Tempe,US,Arizona State University (ASU)
359,368,~Rengang_Li1,True,Tsinghua University,PhD student,,2022.0,,Beijing,CN,"Tsinghua University, Beijing"
360,369,~Rengang_Li1,True,"IEIT SYSTEMS CO.,LTD",Researcher,,2018.0,,Beijing,CN,"IEIT SYSTEMS CO.,LTD"
361,370,~Mark_Sandler1,True,Google,Research Scientist,,2006.0,,,,Google
362,371,~Byung_Suk_Lee1,True,University of Vermont,Full Professor,,1999.0,,Burlington,US,University of Vermont
363,372,~Weizhe_Yuan1,True,New York University,PhD student,,2022.0,2027.0,New York,US,New York University
364,373,~Zhuopeng_Xu1,True,Central South University,MS student,,2022.0,2025.0,,CN,Central South University
365,374,~Laura_Strieker1,True,Leibniz Universität Hannover,PhD student,,2023.0,,Hanover,DE,Universität Hannover
366,375,~Hanling_Zhang3,True,The Chinese University of Hong Kong,PhD student,,2025.0,,Hong Kong,HK,Chinese University of Hong Kong
367,376,~Hanling_Zhang3,True,Infinigence AI,Intern,,2024.0,2025.0,Beijing,CN,Infinigence AI
368,377,~Kristen_Grauman1,False,"University of Texas, Austin",Professor,,2007.0,,Austin,US,The University of Texas at Austin
369,378,~Kristen_Grauman1,False,"FAIR, Meta",Research Scientist,,2018.0,2025.0,Austin,US,Meta
370,379,~Cheng_Yang7,True,"University of California, San Diego",PhD student,,2025.0,,San Diego,US,"University of California, San Diego"
371,380,~Cheng_Yang7,True,Tsinghua University,MS student,,2021.0,2024.0,Beijing,CN,"Tsinghua University, Beijing"
372,381,~Arie_Kaufman1,True,State University of New York at Stony Brook,Full Professor,,1989.0,,STONY BROOK,US,Stony Brook University
373,382,~Wooseong_Cho1,True,Seoul National University,PhD student,,2022.0,,,KR,Seoul National University
374,383,~Hongbo_Wang3,True,"Institute of Automation, Chinese Academy of Sciences",PhD student,,2024.0,2029.0,Beijing,CN,University of Chinese Academy of Sciences
375,384,~Hongbo_Wang3,True,Beijing Institute of Technology,Undergrad student,,2020.0,2024.0,Beijing,CN,Beijing Institute of Technology
376,385,~Cassidy_Langenfeld1,True,"Department of Computer Science, Cornell University",MS student,,2023.0,2025.0,Ithaca,US,Cornell University
377,386,~Boyu_Wang3,True,University of Western Ontario,Associate Professor,,2025.0,,London,CA,Western University
378,387,~Boyu_Wang3,True,University of Western Ontario,Assistant Professor,,2019.0,2025.0,London,CA,Western University
379,388,~Xinyi_Chen1,True,Princeton University,PhD student,,2019.0,,,,Princeton University
380,389,~Xinyi_Chen1,True,Google DeepMind,Researcher,,2018.0,,,,Google
381,390,~Gregory_Dexter1,True,LinkedIn,Researcher,,2024.0,,Mountain View,US,LinkedIn
382,391,~Gregory_Dexter1,True,Purdue University,PhD student,,2020.0,,West Lafayette,US,Purdue University
383,392,~Arijit_Bhattacharjee1,True,Iowa State University,PhD student,,2021.0,,Ames,US,Iowa State University
384,393,~Yongkai_Wu1,True,Clemson University,Assistant Professor,,2020.0,,,US,Clemson University
